-6.7195	108.56
-6.725	108.5664
-6.434	106.8206
-6.4239	106.8209
-6.4444167	106.8281133
-6.4012	106.8225
-6.3988133	106.8229033
-6.3986467	106.82642
-6.3993267	106.8245583
-6.4534833	106.8556417
-6.9524	106.9214
-6.9524	106.9214
-6.9475	106.9426
-6.9422	106.9513
-6.9407	106.9466
-6.9408	106.9467
-6.9319	106.934
-6.9335	106.9304
-6.9279	106.9322
-6.9443	106.9319
-6.9225	106.9017
-6.9608	106.8947
-7.3539	108.262
-7.2882	108.1966
-7.4459	108.1925
-7.348533	108.197024
-7.3427	108.1599
-7.3372	108.1965
-7.3428	108.1638
-7.3275	108.1964
-7.3375	108.1989
-7.3578	108.1999
-7.3477	108.2012
-7.3369	108.1583
-7.3467	108.1725
-7.3738	108.2328
-7.0425	107.5922
-7.032539	107.59444
-7.0057	107.6127
-7.0588	107.5671
-7.0484	107.5823
-7.0585	107.5677
-6.9666	107.6369
-6.9821	107.7011
-6.9809	107.6853
-6.980412	107.832424
-7.084891	107.563927
-7.073808	107.566567
-7.1016	107.5605
-7.025983	107.694599
-7.0236	107.6847
-7.039576	107.722081
-7.0089	107.5514
-7.0073267	107.551845
-7.0499	107.7643
-6.9770766	107.5664517
-6.9768	107.5714
-6.970455	107.5758467
-7.0205	107.6027
-7.0426	107.7683
-6.7339	107.4332
-6.827	107.6385
-6.8157	107.6123
-6.4089	107.094
-6.4339	107.0687
-6.4277	107.0846
-6.3658	107.1145
-6.2885	107.1552
-6.28	107.1674
-6.3987	107.1027
-6.399404	107.102531
-6.3712	107.1152
-6.5327	107.1387
-6.4909	107.1136
-6.5134	106.8392
-6.4618	106.8524
-6.474606	106.8648
-6.491055	106.843365
-6.4595	106.8575
-6.4713	106.8481
-6.43772	106.851385
-6.48001	106.8450883
-6.4315	106.5574
-6.3648	106.9744
-6.413461	107.022246
-6.4063	106.9973
-6.413581	107.012245
-6.4149	106.9607
-6.4893	106.882
-6.4763	106.8824
-6.4503	106.91
-6.462865	106.892873
-6.4515	106.9084
-6.4442	107.0556
-6.4389	107.0553
-6.4487	106.934
-6.4412	106.9518
-6.4199	106.7333
-6.3968	106.5452
-6.3467	106.5597
-6.619	107.1559
-7.36586	108.425419
-6.9976	107.1423
-6.9051	107.1204
-6.9010761	107.1218195
-6.9409	107.1327
-6.9385	107.1373
-7.3439	107.2281
-7.310274	107.269385
-7.3212	107.2579
-6.7389	107.2229
-6.7368592	107.2238826
-7.4372	107.1373
-7.4522	107.1349
-7.4161	107.1628
-7.0885	107.1385
-6.9046	108.7492
-6.9055	108.7443
-6.9082	108.7385
-6.7681517	108.4155
-6.5362	108.4299
-6.843	108.8085
-6.7597	108.4917
-6.7528933	108.490035
-6.769105	108.48647
-6.75959	108.474885
-6.7615317	108.4865283
-6.63319	108.374892
